Date,Open,High,Low,Close,Adj Close,Volume
1981-11-02,0.089286,0.089844,0.079799,0.080357,0.063186,137065600
1981-11-09,0.081473,0.087612,0.080915,0.080915,0.063625,125507200
1981-11-16,0.080357,0.085379,0.079799,0.084821,0.066696,165222400
1981-11-23,0.082031,0.084821,0.080357,0.084263,0.066257,134915200
1981-11-30,0.083705,0.085379,0.082589,0.084821,0.066696,242502400
1981-12-07,0.085379,0.085938,0.083705,0.083705,0.065818,257689600
1981-12-14,0.082031,0.102679,0.080915,0.102121,0.080299,245190400
1981-12-21,0.098214,0.099888,0.097098,0.097656,0.076788,168044800
1981-12-28,0.094308,0.099330,0.093192,0.098772,0.077666,147660800
1982-01-04,0.098772,0.098772,0.084821,0.088728,0.069768,299824000
1982-01-11,0.083705,0.090402,0.079799,0.089286,0.070207,207424000
1982-01-18,0.090960,0.093192,0.088728,0.092634,0.072839,166924800
1982-01-25,0.090402,0.091518,0.086496,0.090960,0.071523,190041600
1982-02-01,0.090960,0.091518,0.088170,0.088170,0.069329,186614400
1982-02-08,0.083147,0.084263,0.082589,0.083705,0.065818,172569600
1982-02-15,0.082589,0.084821,0.082031,0.083705,0.065818,101875200
1982-02-22,0.083147,0.083147,0.081473,0.081473,0.064063,147347200
1982-03-01,0.082031,0.082589,0.074219,0.074219,0.058360,177452800
1982-03-08,0.073661,0.074219,0.068080,0.068080,0.053532,243712000
1982-03-15,0.068080,0.074777,0.063058,0.074219,0.058360,271152000
1982-03-22,0.079799,0.080357,0.072545,0.072545,0.057043,311651200
1982-03-29,0.074219,0.079799,0.074219,0.079241,0.062308,339651200
1982-04-05,0.079241,0.079799,0.077567,0.078125,0.061431,211321600
1982-04-12,0.078125,0.078683,0.071429,0.075335,0.059237,511526400
1982-04-19,0.074777,0.074777,0.068638,0.068638,0.053971,295747200
1982-04-26,0.070313,0.070871,0.065290,0.065848,0.051777,587059200
1982-05-03,0.068080,0.073103,0.068080,0.072545,0.057043,370809600
1982-05-10,0.071987,0.071987,0.065290,0.065290,0.051338,355824000
1982-05-17,0.064732,0.064732,0.062500,0.063616,0.050022,339987200
1982-05-24,0.064174,0.064732,0.062500,0.062500,0.049145,177273600
1982-05-31,0.061942,0.063058,0.058594,0.058594,0.046073,157942400
1982-06-07,0.058594,0.060268,0.056920,0.059710,0.046951,191452800
1982-06-14,0.059710,0.060268,0.057478,0.057478,0.045196,155971200
1982-06-21,0.057478,0.062500,0.057478,0.059152,0.046512,169680000
1982-06-28,0.059152,0.059152,0.053571,0.053571,0.042124,242435200
1982-07-05,0.051897,0.051897,0.049107,0.050781,0.039930,410816000
1982-07-12,0.051897,0.059710,0.051897,0.059152,0.046512,391686400
1982-07-19,0.059710,0.064732,0.059710,0.063058,0.049583,258697600
1982-07-26,0.060826,0.060826,0.057478,0.060268,0.047390,243174400
1982-08-02,0.061942,0.062500,0.054688,0.054688,0.043002,434716800
1982-08-09,0.055246,0.059710,0.055246,0.058594,0.046073,294828800
1982-08-16,0.059710,0.066406,0.059710,0.065848,0.051777,313689600
1982-08-23,0.068638,0.079799,0.068638,0.075335,0.059237,891766400
1982-08-30,0.076451,0.082589,0.076451,0.082031,0.064502,483526400
1982-09-06,0.078125,0.081473,0.077567,0.080915,0.063625,273369600
1982-09-13,0.081473,0.084821,0.079241,0.079241,0.062308,366553600
1982-09-20,0.079799,0.084263,0.079799,0.080915,0.063625,497190400
1982-09-27,0.080915,0.083705,0.080915,0.082589,0.064941,310172800
1982-10-04,0.082589,0.105469,0.080357,0.104911,0.082493,910313600
1982-10-11,0.104911,0.110491,0.101004,0.102679,0.080738,1094800000
1982-10-18,0.102679,0.119420,0.102679,0.115513,0.090830,848489600
1982-10-25,0.115513,0.116071,0.103795,0.113281,0.089075,879648000
1982-11-01,0.113281,0.142299,0.112165,0.134487,0.105749,1120918400
1982-11-08,0.134487,0.151786,0.128348,0.144531,0.113647,756022400
1982-11-15,0.144531,0.146205,0.133371,0.137835,0.108382,700739200
1982-11-22,0.137835,0.137835,0.125558,0.129464,0.101799,365478400
1982-11-29,0.129464,0.150670,0.125000,0.141741,0.111453,628297600
1982-12-06,0.141741,0.155692,0.128906,0.130580,0.102677,788323200
1982-12-13,0.129464,0.135603,0.123326,0.134487,0.105749,718121600
1982-12-20,0.134487,0.142857,0.131696,0.142857,0.112331,337926400
1982-12-27,0.142857,0.150670,0.132254,0.133371,0.104872,462470400
1983-01-03,0.133371,0.136161,0.122768,0.122768,0.096534,747936000
1983-01-10,0.122768,0.147321,0.121652,0.147321,0.115841,720630400
1983-01-17,0.147321,0.174107,0.145089,0.166853,0.131199,1734745600
1983-01-24,0.166853,0.187500,0.154576,0.183036,0.143924,1187715200
1983-01-31,0.183036,0.202567,0.179129,0.196429,0.154455,1132902400
1983-02-07,0.196429,0.210938,0.181920,0.207589,0.163230,932108800
1983-02-14,0.207589,0.208147,0.190290,0.202567,0.159281,608988800
1983-02-21,0.203683,0.217076,0.203683,0.208705,0.164108,535001600
1983-02-28,0.208705,0.210938,0.193080,0.199219,0.156649,661852800
1983-03-07,0.199219,0.199777,0.184710,0.189174,0.148750,773024000
1983-03-14,0.188616,0.194196,0.179129,0.191964,0.150944,488185600
1983-03-21,0.191964,0.201451,0.188616,0.192522,0.151383,506307200
1983-03-28,0.191964,0.198661,0.186384,0.188616,0.148312,351254400
1983-04-04,0.188616,0.188616,0.172433,0.175781,0.138219,759248000
1983-04-11,0.175781,0.205915,0.172991,0.204241,0.160598,845667200
1983-04-18,0.205357,0.235491,0.205357,0.227679,0.179027,1035014400
1983-04-25,0.227679,0.229353,0.215960,0.225446,0.177272,698902400
1983-05-02,0.225446,0.248884,0.212612,0.246094,0.193507,572835200
1983-05-09,0.246094,0.247210,0.233817,0.237165,0.186486,323724800
1983-05-16,0.237165,0.254464,0.228237,0.253906,0.199650,596937600
1983-05-23,0.253906,0.272321,0.248884,0.265067,0.208426,545372800
1983-05-30,0.264509,0.275112,0.252790,0.273996,0.215447,287593600
1983-06-06,0.273996,0.282366,0.260603,0.264509,0.207987,378537600
1983-06-13,0.264509,0.265067,0.237723,0.250558,0.197017,722086400
1983-06-20,0.250558,0.252232,0.233817,0.237723,0.186925,587641600
1983-06-27,0.237723,0.237723,0.204241,0.219866,0.172884,1049417600
1983-07-04,0.219866,0.220424,0.205357,0.206473,0.162353,337590400
1983-07-11,0.206473,0.215402,0.196987,0.198103,0.155771,459984000
1983-07-18,0.198103,0.207031,0.181920,0.195313,0.153578,991468800
1983-07-25,0.195313,0.195313,0.151228,0.155692,0.122423,1136531200
1983-08-01,0.155692,0.162388,0.141741,0.151228,0.118913,881462400
1983-08-08,0.151228,0.155692,0.147879,0.149554,0.117597,553974400
1983-08-15,0.149554,0.155134,0.146205,0.150670,0.118474,478419200
1983-08-22,0.150670,0.152344,0.133929,0.137835,0.108382,575209600
1983-08-29,0.137835,0.171875,0.133929,0.169643,0.133393,919945600
1983-09-05,0.172991,0.177455,0.136161,0.136719,0.107504,1086288000
1983-09-12,0.136719,0.146205,0.130022,0.131138,0.103116,1036604800
1983-09-19,0.131138,0.149554,0.099330,0.108259,0.085126,3511222400
1983-09-26,0.108817,0.115513,0.098772,0.103237,0.081177,1960022400
1983-10-03,0.103237,0.106027,0.089844,0.090960,0.071523,992454400
1983-10-10,0.089844,0.107143,0.082031,0.101563,0.079861,1942281600
1983-10-17,0.101563,0.101563,0.084263,0.088728,0.069768,1178172800
1983-10-24,0.088728,0.097656,0.079799,0.093192,0.073278,735795200
1983-10-31,0.094308,0.107701,0.093750,0.094308,0.074156,1136777600
1983-11-07,0.094308,0.096540,0.077009,0.089286,0.070207,2065212800
1983-11-14,0.089286,0.093192,0.084821,0.092076,0.072401,499475200
1983-11-21,0.092076,0.097098,0.089286,0.091518,0.071962,361849600
1983-11-28,0.091518,0.095982,0.088170,0.088728,0.069768,394060800
1983-12-05,0.088728,0.098772,0.088170,0.096540,0.075911,406694400
1983-12-12,0.096540,0.111607,0.093750,0.110491,0.086881,966044800
1983-12-19,0.110491,0.111607,0.102679,0.109933,0.086442,702240000
1983-12-26,0.109933,0.112723,0.108259,0.108817,0.085564,419596800
1984-01-02,0.108817,0.129464,0.108817,0.123884,0.097412,917011200
1984-01-09,0.123884,0.127232,0.113281,0.121652,0.095657,795961600
1984-01-16,0.121652,0.131696,0.121094,0.127790,0.100483,798224000
1984-01-23,0.127790,0.130022,0.114397,0.116629,0.091707,1225056000
1984-01-30,0.116629,0.118862,0.103237,0.109375,0.086003,1066083200
1984-02-06,0.109375,0.111607,0.099888,0.108817,0.085564,910268800
1984-02-13,0.108817,0.119420,0.106585,0.111607,0.087758,755507200
1984-02-20,0.111607,0.123326,0.111049,0.121094,0.095218,576531200
1984-02-27,0.121094,0.125000,0.112165,0.121652,0.095657,749145600
1984-03-05,0.121652,0.122210,0.112165,0.117746,0.092585,465001600
1984-03-12,0.118304,0.123884,0.117746,0.118862,0.093463,517507200
1984-03-19,0.118304,0.119420,0.111607,0.113839,0.089513,343100800
1984-03-26,0.113839,0.116629,0.109375,0.110491,0.086881,316668800
1984-04-02,0.110491,0.112723,0.102679,0.104911,0.082493,374841600
1984-04-09,0.104911,0.117746,0.104911,0.114955,0.090391,363753600
1984-04-16,0.114955,0.126674,0.112165,0.126116,0.099167,724147200
1984-04-23,0.126116,0.137277,0.122210,0.134487,0.105749,1460816000
1984-04-30,0.134487,0.149554,0.133371,0.134487,0.105749,1604848000
1984-05-07,0.134487,0.153460,0.133371,0.143973,0.113208,1256438400
1984-05-14,0.143415,0.143415,0.128348,0.132813,0.104433,887129600
1984-05-21,0.132813,0.143973,0.128906,0.131696,0.103555,1218694400
1984-05-28,0.131696,0.135603,0.125000,0.135603,0.106627,884016000
1984-06-04,0.135603,0.137277,0.123884,0.127790,0.100483,849699200
1984-06-11,0.127790,0.133371,0.126116,0.129464,0.101799,507830400
1984-06-18,0.129464,0.136719,0.126674,0.127790,0.100483,621577600
1984-06-25,0.127790,0.128906,0.108259,0.118304,0.093024,953724800
1984-07-02,0.118304,0.118862,0.108259,0.112165,0.088197,527564800
1984-07-09,0.112165,0.121652,0.110491,0.117746,0.092585,788704000
1984-07-16,0.117746,0.117746,0.111607,0.113281,0.089075,502947200
1984-07-23,0.113281,0.123326,0.109375,0.121094,0.095218,691017600
1984-07-30,0.121094,0.122768,0.107143,0.122210,0.096096,1532137600
1984-08-06,0.122210,0.137835,0.121652,0.127232,0.100044,1908681600
1984-08-13,0.127232,0.135045,0.121094,0.122768,0.096534,893155200
1984-08-20,0.122768,0.130580,0.118862,0.125558,0.098728,692720000
1984-08-27,0.125558,0.126674,0.116629,0.118304,0.093024,409763200
1984-09-03,0.118304,0.119978,0.116071,0.118304,0.093024,437830400
1984-09-10,0.118304,0.127232,0.115513,0.124442,0.097851,804339200
1984-09-17,0.127790,0.129464,0.118304,0.119978,0.094340,562352000
1984-09-24,0.119978,0.121652,0.109933,0.112165,0.088197,696102400
1984-10-01,0.111607,0.114397,0.109375,0.111049,0.087319,559507200
1984-10-08,0.111049,0.111607,0.100446,0.101563,0.079861,985644800
1984-10-15,0.107143,0.122210,0.106585,0.114397,0.089952,1091216000
1984-10-22,0.114397,0.118304,0.109375,0.109933,0.086442,741216000
1984-10-29,0.110491,0.112723,0.110491,0.111049,0.087319,260198400
1984-11-05,0.111049,0.117746,0.102679,0.103795,0.081616,944496000
1984-11-12,0.107701,0.109933,0.103237,0.103795,0.081616,616627200
1984-11-19,0.103795,0.107701,0.097656,0.106027,0.083371,812044800
1984-11-26,0.107143,0.118304,0.107143,0.110491,0.086881,922163200
1984-12-03,0.110491,0.126674,0.108817,0.121652,0.095657,1293084800
1984-12-10,0.121652,0.121652,0.113839,0.117746,0.092585,508323200
1984-12-17,0.120536,0.128348,0.119420,0.120536,0.094779,1047043200
1984-12-24,0.122768,0.128906,0.122768,0.128348,0.100922,398809600
1984-12-31,0.130022,0.130580,0.124442,0.126674,0.099606,686940800
1985-01-07,0.126674,0.135045,0.125000,0.132813,0.104433,960870400
1985-01-14,0.136719,0.138951,0.125000,0.127790,0.100483,1625478400
1985-01-21,0.130580,0.135045,0.126674,0.132254,0.103993,1896294400
1985-01-28,0.135045,0.136719,0.126674,0.127790,0.100483,1542329600
1985-02-04,0.130580,0.135603,0.130580,0.133371,0.104872,980000000
1985-02-11,0.136161,0.137277,0.122210,0.125000,0.098289,1700944000
1985-02-18,0.124442,0.124442,0.117746,0.123326,0.096973,904556800
1985-02-25,0.123326,0.123884,0.107143,0.111049,0.087319,1257580800
1985-03-04,0.112723,0.116071,0.092634,0.095982,0.075472,1685017600
1985-03-11,0.099330,0.103795,0.096540,0.101004,0.079421,1179584000
1985-03-18,0.102121,0.103237,0.098214,0.099330,0.078105,944025600
1985-03-25,0.099330,0.101563,0.096540,0.098772,0.077666,559529600
1985-04-01,0.098772,0.101004,0.092076,0.093192,0.073278,746009600
1985-04-08,0.093192,0.098214,0.087612,0.093192,0.073278,908745600
1985-04-15,0.095424,0.102679,0.095424,0.100446,0.078982,549180800
1985-04-22,0.100446,0.101004,0.096540,0.097656,0.076788,507158400
1985-04-29,0.097656,0.098214,0.085938,0.089286,0.070207,702172800
1985-05-06,0.089286,0.091518,0.088170,0.090402,0.071084,571289600
1985-05-13,0.090402,0.098772,0.088170,0.097098,0.076350,781804800
1985-05-20,0.097098,0.099330,0.080915,0.080915,0.063625,1298931200
1985-05-27,0.079799,0.080357,0.075335,0.077567,0.060992,1441865600
1985-06-03,0.075893,0.079241,0.071429,0.073103,0.057482,2010780800
1985-06-10,0.073103,0.073661,0.065848,0.065848,0.051777,1810032000
1985-06-17,0.066406,0.073661,0.066406,0.071987,0.056604,1030489600
1985-06-24,0.077009,0.082589,0.077009,0.080357,0.063186,960086400
1985-07-01,0.080915,0.081473,0.077009,0.078683,0.061870,286249600
1985-07-08,0.078683,0.080915,0.078683,0.079799,0.062747,458102400
1985-07-15,0.079799,0.081473,0.077009,0.077567,0.060992,633203200
1985-07-22,0.077567,0.077567,0.072545,0.074219,0.058360,975318400
1985-07-29,0.074219,0.074219,0.070313,0.070313,0.055288,396704000
1985-08-05,0.070313,0.071429,0.066406,0.068080,0.053532,515872000
1985-08-12,0.068080,0.069196,0.064732,0.065290,0.051338,576217600
1985-08-19,0.066964,0.068080,0.065848,0.065848,0.051777,359161600
1985-08-26,0.067522,0.068638,0.066406,0.066964,0.052655,218512000
1985-09-02,0.066964,0.067522,0.065848,0.066964,0.052655,210627200
1985-09-09,0.068080,0.071987,0.068080,0.070313,0.055288,522883200
1985-09-16,0.070313,0.076451,0.068080,0.074777,0.058798,662368000
1985-09-23,0.075335,0.077009,0.070871,0.070871,0.055727,364674504
1985-09-30,0.070871,0.071429,0.066964,0.066964,0.052655,264947200
1985-10-07,0.066964,0.072545,0.066964,0.071429,0.056166,641760000
1985-10-14,0.074219,0.085379,0.074219,0.079241,0.062308,1316134400
1985-10-21,0.079241,0.084263,0.077009,0.080357,0.063186,1027712000
1985-10-28,0.080357,0.085938,0.079799,0.083147,0.065380,664563200
1985-11-04,0.083705,0.092634,0.083147,0.091518,0.071962,1074976000
1985-11-11,0.091518,0.092634,0.086496,0.088728,0.069768,675068800
1985-11-18,0.088728,0.089286,0.084263,0.084821,0.066696,489664000
1985-11-25,0.084821,0.089844,0.084821,0.089844,0.070646,552406400
1985-12-02,0.089844,0.092634,0.087612,0.088170,0.069329,610982400
1985-12-09,0.088170,0.090402,0.085938,0.089286,0.070207,954800000
1985-12-16,0.089286,0.102121,0.089286,0.099888,0.078543,1433936000
1985-12-23,0.099888,0.101004,0.096540,0.099888,0.078543,376566400
1985-12-30,0.099888,0.101004,0.097098,0.099888,0.078543,554512000
1986-01-06,0.099888,0.104911,0.097656,0.101563,0.079861,1863657600
1986-01-13,0.101563,0.110491,0.100446,0.107143,0.084248,1791753600
1986-01-20,0.107143,0.107701,0.099888,0.101004,0.079421,690771200
1986-01-27,0.101004,0.108817,0.098214,0.103237,0.081177,1586032000
1986-02-03,0.103237,0.108817,0.102121,0.107143,0.084248,1070988800
1986-02-10,0.107143,0.109375,0.104911,0.106027,0.083371,645254400
1986-02-17,0.106027,0.114955,0.103795,0.112723,0.088636,834780800
1986-02-24,0.112723,0.119420,0.111049,0.111607,0.087758,869836800
1986-03-03,0.111607,0.114955,0.108259,0.110491,0.086881,572476800
1986-03-10,0.110491,0.117188,0.108817,0.116629,0.091707,765049600
1986-03-17,0.116071,0.132254,0.113281,0.123326,0.096973,1722470400
1986-03-24,0.123326,0.129464,0.117746,0.126116,0.099167,1016534400
1986-03-31,0.126116,0.127232,0.117188,0.119420,0.093902,1072848000
1986-04-07,0.119420,0.123884,0.117188,0.120536,0.094779,634323200
1986-04-14,0.120536,0.133371,0.119420,0.132813,0.104433,944966400
1986-04-21,0.133371,0.145647,0.131138,0.143973,0.113208,1582336000
1986-04-28,0.143973,0.146205,0.119978,0.136161,0.107065,767536000
1986-05-05,0.136161,0.150112,0.136161,0.148996,0.117158,1022537600
1986-05-12,0.148996,0.166853,0.148438,0.160714,0.126372,1896966400
1986-05-19,0.160714,0.167411,0.152902,0.165179,0.129883,1162380800
1986-05-26,0.165179,0.167411,0.162388,0.165179,0.129883,520643200
1986-06-02,0.165179,0.174665,0.164063,0.168527,0.132515,1151046400
1986-06-09,0.168527,0.169085,0.156808,0.162388,0.127688,952873600
1986-06-16,0.162388,0.164621,0.145089,0.160714,0.126372,1331254400
1986-06-23,0.160714,0.164063,0.153460,0.160156,0.125933,557424000
1986-06-30,0.160156,0.168527,0.155134,0.167969,0.132076,484489600
1986-07-07,0.167969,0.168527,0.151786,0.165737,0.130321,1253190400
1986-07-14,0.165737,0.166853,0.139509,0.141741,0.111453,1635200000
1986-07-21,0.147321,0.154576,0.146205,0.151786,0.119352,1009680000
1986-07-28,0.151228,0.151786,0.133929,0.140067,0.110137,1529920000
1986-08-04,0.140067,0.145647,0.136719,0.141183,0.111014,716800000
1986-08-11,0.142299,0.165179,0.141741,0.159598,0.125494,1250211200
1986-08-18,0.159598,0.163504,0.154576,0.161830,0.127249,766819200
1986-08-25,0.162946,0.169643,0.161830,0.165179,0.129883,759606400
1986-09-01,0.165737,0.165737,0.152344,0.156808,0.123300,647740800
1986-09-08,0.156250,0.160714,0.141741,0.141741,0.111453,715478400
1986-09-15,0.143973,0.156808,0.142857,0.150112,0.118035,812627200
1986-09-22,0.149554,0.162388,0.149554,0.152902,0.120229,1012614400
1986-09-29,0.150112,0.155134,0.141183,0.150670,0.118474,761891200
1986-10-06,0.150670,0.152902,0.143973,0.148438,0.116719,470556800
1986-10-13,0.147879,0.157366,0.146205,0.150112,0.118035,792064000
1986-10-20,0.149554,0.150112,0.143973,0.147321,0.115841,555654400
1986-10-27,0.149554,0.155692,0.147321,0.154576,0.121545,793609600
1986-11-03,0.155134,0.165737,0.151228,0.159598,0.125494,1497865600
1986-11-10,0.160156,0.163504,0.155692,0.157366,0.123739,559686400
1986-11-17,0.157366,0.165179,0.154018,0.160714,0.126372,1196540800
1986-11-24,0.161830,0.184152,0.160714,0.178571,0.140413,1952070400
1986-12-01,0.178571,0.195313,0.174665,0.195313,0.153578,1583680000
1986-12-08,0.194754,0.195871,0.183594,0.184152,0.144801,1300118400
1986-12-15,0.183036,0.189732,0.180246,0.188058,0.147873,886256000
1986-12-22,0.187500,0.189732,0.183036,0.183036,0.143924,594160000
1986-12-29,0.183036,0.185268,0.179129,0.182478,0.143485,519232000
1987-01-05,0.184152,0.204241,0.183036,0.202567,0.159281,1529920000
1987-01-12,0.203125,0.229353,0.198661,0.217634,0.171129,1902924800
1987-01-19,0.217634,0.248884,0.213728,0.224330,0.176394,2602880000
1987-01-26,0.223214,0.255580,0.220982,0.247768,0.194824,2112320000
1987-02-02,0.247768,0.250558,0.236049,0.241071,0.189558,1276777600
1987-02-09,0.236049,0.279018,0.230469,0.277344,0.218080,1887312000
1987-02-16,0.277344,0.300781,0.270647,0.273438,0.215008,1384566400
1987-02-23,0.271763,0.318638,0.266183,0.312500,0.245723,2067520000
1987-03-02,0.313616,0.314732,0.289063,0.300223,0.236070,1795897600
1987-03-09,0.296875,0.303571,0.283482,0.283482,0.222906,1218000000
1987-03-16,0.283482,0.311384,0.279018,0.304688,0.239581,1346889600
1987-03-23,0.303571,0.305804,0.289063,0.290179,0.228172,1065411200
1987-03-30,0.283482,0.320871,0.277902,0.320313,0.251867,2068102400
1987-04-06,0.319196,0.324777,0.301339,0.313616,0.246601,1234800000
1987-04-13,0.312500,0.327009,0.296875,0.319196,0.250989,1246537600
1987-04-20,0.319196,0.344866,0.310268,0.333705,0.262397,1544681600
1987-04-27,0.331473,0.357143,0.327009,0.357143,0.280827,1384880000
1987-05-04,0.354911,0.367188,0.348214,0.352679,0.277317,1025068800
1987-05-11,0.343750,0.354911,0.334821,0.349330,0.274683,1062924800
1987-05-18,0.349330,0.350446,0.323661,0.330915,0.260599,1041465600
1987-05-25,0.332589,0.359375,0.330357,0.352679,0.277739,576777600
1987-06-01,0.354911,0.354911,0.343750,0.347098,0.273344,676636800
1987-06-08,0.347098,0.358259,0.342634,0.352679,0.277739,702262400
1987-06-15,0.352679,0.379464,0.339286,0.366071,0.288285,1255520000
1987-06-22,0.368304,0.386161,0.357143,0.361607,0.284770,617332800
1987-06-29,0.361607,0.366071,0.354911,0.362723,0.285648,422172800
1987-07-06,0.363839,0.372768,0.325893,0.339286,0.267192,1027409600
1987-07-13,0.348214,0.399554,0.345982,0.386161,0.304106,970782400
1987-07-20,0.383929,0.388393,0.361607,0.379464,0.298832,488577600
1987-07-27,0.379464,0.383929,0.361607,0.368304,0.290044,407097600
1987-08-03,0.366071,0.421875,0.357143,0.415179,0.326958,718558400
1987-08-10,0.430804,0.448661,0.408482,0.437500,0.344536,811171200
1987-08-17,0.441964,0.479911,0.430804,0.473214,0.373143,765755200
1987-08-24,0.473214,0.477679,0.459821,0.464286,0.366103,673736000
1987-08-31,0.466518,0.493304,0.446429,0.450893,0.355543,811798400
1987-09-07,0.448661,0.495536,0.433036,0.486607,0.383704,598080000
1987-09-14,0.488839,0.493304,0.455357,0.462054,0.364343,492508800
1987-09-21,0.462054,0.517857,0.448661,0.513393,0.404826,825899200
1987-09-28,0.513393,0.524554,0.484375,0.522321,0.411866,710259200
1987-10-05,0.522321,0.533482,0.475446,0.483259,0.381064,870240000
1987-10-12,0.484375,0.488839,0.424107,0.430804,0.339702,1388800000
1987-10-19,0.430804,0.430804,0.291295,0.316964,0.249936,2162720000
1987-10-26,0.308036,0.383929,0.246652,0.344866,0.271937,1940960000
1987-11-02,0.345982,0.352679,0.305804,0.337054,0.265777,1178240000
1987-11-09,0.330357,0.357143,0.321429,0.332589,0.262256,1029280000
1987-11-16,0.337054,0.343750,0.296875,0.316964,0.249936,1152480000
1987-11-23,0.316964,0.337054,0.310268,0.312500,0.246953,457598400
1987-11-30,0.301339,0.308036,0.265625,0.274554,0.216966,1303680000
1987-12-07,0.276786,0.323661,0.276786,0.303571,0.239897,1036000000
1987-12-14,0.308036,0.368304,0.305804,0.361607,0.285760,1599360000
1987-12-21,0.361607,0.383929,0.359375,0.380580,0.300753,558264000
1987-12-28,0.377232,0.390625,0.352679,0.375000,0.296343,621600000
1988-01-04,0.381696,0.412946,0.352679,0.357143,0.282232,1607200000
1988-01-11,0.357143,0.401786,0.354911,0.382813,0.302518,1492960000
1988-01-18,0.383929,0.386161,0.341518,0.350446,0.276940,2020480000
1988-01-25,0.352679,0.372768,0.345982,0.370536,0.292816,1100960000
1988-02-01,0.372768,0.379464,0.343750,0.344866,0.272530,948640000
1988-02-08,0.343750,0.370536,0.337054,0.366071,0.289287,834400000
1988-02-15,0.366071,0.381696,0.357143,0.372768,0.295161,645164800
1988-02-22,0.370536,0.390625,0.368304,0.372768,0.295161,828262400
1988-02-29,0.372768,0.419643,0.370536,0.418527,0.331393,1258880000
1988-03-07,0.417411,0.426339,0.397321,0.408482,0.323439,820960000
1988-03-14,0.408482,0.415179,0.395089,0.399554,0.316370,931403200
1988-03-21,0.396205,0.398438,0.357143,0.358259,0.283672,1007339200
1988-03-28,0.357143,0.375000,0.345982,0.357143,0.282789,975520000
1988-04-04,0.354911,0.378348,0.343750,0.366071,0.289858,885920000
1988-04-11,0.372768,0.377232,0.343750,0.352679,0.279254,887040000
