Date,Open,High,Low,Close,Adj Close,Volume
1985-10-14,9.822291,10.089277,9.794187,10.033070,2.029163,5524157
1985-10-21,10.033070,10.229796,9.976862,10.145485,2.051899,4442454
1985-10-28,10.215744,10.426523,10.089277,10.426523,2.108738,7681336
1985-11-04,10.426523,10.735665,10.398419,10.707562,2.165579,8397430
1985-11-11,10.791873,11.072911,10.721613,10.960496,2.216733,9045030
1985-11-18,10.960496,11.086963,10.904288,11.044808,2.233786,4358835
1985-11-25,11.044808,11.213431,10.988600,11.185327,2.262204,5405846
1985-12-02,11.185327,11.339898,11.129119,11.325846,2.290625,5383606
1985-12-09,11.325846,12.070598,11.325846,11.578780,2.341780,8300469
1985-12-16,11.592832,11.916027,11.494469,11.803611,2.387251,9423092
1985-12-23,11.803611,11.831715,11.466365,11.578780,2.341780,5342688
1985-12-30,11.536625,11.972234,11.522573,11.887923,2.444063,3125019
1986-01-06,11.901975,11.944130,11.241534,11.269638,2.316948,6765981
1986-01-13,11.297742,11.803611,11.241534,11.691196,2.403618,5398729
1986-01-20,11.691196,11.691196,11.494469,11.536625,2.371838,4286782
1986-01-27,11.564729,12.449999,11.550677,12.365688,2.542288,6030315
1986-02-03,12.534311,12.590519,12.140857,12.225169,2.513398,6228687
1986-02-10,12.197065,12.815349,12.154909,12.815349,2.634735,5794583
1986-02-17,12.773194,12.871557,12.337584,12.801297,2.631846,5507256
1986-02-24,12.759142,13.012076,12.562415,12.899661,2.652068,5421859
1986-03-03,12.899661,13.265011,12.801297,13.180699,2.709849,5137199
1986-03-10,13.222855,14.220541,13.180699,14.220541,2.923631,7085331
1986-03-17,14.108126,14.220541,13.883295,13.883295,2.854296,10898868
1986-03-24,13.644412,14.108126,13.588205,14.065970,2.891853,7278366
1986-03-31,14.094074,14.136230,13.489841,13.503893,2.817356,5866636
1986-04-07,13.433634,13.798984,13.377426,13.630361,2.843740,3635624
1986-04-14,13.602257,14.782618,13.574153,14.501579,3.025506,4299236
1986-04-21,14.445372,14.951241,14.108126,14.332956,2.990326,5890655
1986-04-28,14.332956,14.698306,13.995710,14.136230,2.949284,6284729
1986-05-05,14.164333,14.248645,13.798984,13.995710,2.919968,5422303
1986-05-12,14.023814,14.080022,13.714672,13.827087,2.884787,6433730
1986-05-19,13.770880,14.754514,13.602257,14.473476,3.019643,4574999
1986-05-26,14.613995,15.344695,14.501579,15.288487,3.189681,3463050
1986-06-02,15.260383,15.316591,14.782618,15.063656,3.142774,3766834
1986-06-09,15.147968,15.400902,14.670202,15.372798,3.207273,5102061
1986-06-16,15.316591,16.187811,15.260383,16.187811,3.377310,7618177
1986-06-23,15.962979,16.047291,15.625733,15.653837,3.265905,13137441
1986-06-30,15.625733,16.075394,15.541421,15.962979,3.373315,4204053
1986-07-07,15.794356,15.794356,15.316591,15.766252,3.331743,5860410
1986-07-14,15.738148,15.906771,15.457110,15.794356,3.337681,5245726
1986-07-21,15.653837,16.496952,15.625733,16.496952,3.486153,4225846
1986-07-28,16.440744,16.918509,15.991083,16.609367,3.509910,6568053
1986-08-04,16.609367,16.609367,15.822460,15.878667,3.355498,5259958
1986-08-11,15.906771,16.384537,15.850564,16.328329,3.450520,6650782
1986-08-18,16.468847,17.143339,16.328329,16.862303,3.563361,8019367
1986-08-25,16.862303,17.311962,16.553160,16.974716,3.587115,5907557
1986-09-01,16.862303,17.087132,15.681941,15.878667,3.355498,6380802
1986-09-08,15.878667,16.019188,13.939503,14.782618,3.123878,10211684
1986-09-15,14.895033,15.119864,14.613995,14.951241,3.159513,7903281
1986-09-22,14.951241,15.513318,14.557787,14.923137,3.153573,9034353
1986-09-29,14.866929,14.895033,14.389164,14.585891,3.123118,6872282
1986-10-06,14.557787,15.035552,14.389164,14.895033,3.189310,3809088
1986-10-13,14.838825,15.007448,14.642099,14.782618,3.165241,3515979
1986-10-20,14.726410,14.726410,14.220541,14.389164,3.080995,4076400
1986-10-27,14.389164,15.063656,14.276749,15.035552,3.219399,7497642
1986-11-03,15.119864,15.344695,15.063656,15.260383,3.267539,5045576
1986-11-10,15.232279,15.316591,14.754514,14.979345,3.207365,4461580
1986-11-17,14.923137,15.681941,14.642099,15.513318,3.321697,5755887
1986-11-24,15.457110,15.681941,15.372798,15.541421,3.327714,3389217
1986-12-01,15.485214,16.187811,15.316591,15.850564,3.393907,6580508
1986-12-08,16.019188,16.412640,15.681941,15.906771,3.405943,8274227
1986-12-15,15.794356,16.356434,15.738148,16.300224,3.490188,7851687
1986-12-22,16.075394,16.300224,15.794356,15.822460,3.387891,14354803
1986-12-29,15.878667,15.934875,15.176072,15.681941,3.400531,7921072
1987-01-05,15.681941,16.159706,15.625733,16.103498,3.491943,4993535
1987-01-12,16.103498,16.300224,15.850564,16.131601,3.498039,6079686
1987-01-19,15.991083,16.946613,15.962979,16.468847,3.571167,7735155
1987-01-26,16.328329,16.834198,16.272121,16.777990,3.638203,7045746
1987-02-02,16.834198,17.002821,16.356434,16.749886,3.632107,7826779
1987-02-09,16.693680,16.721783,15.457110,15.738148,3.412719,9319458
1987-02-16,15.738148,16.609367,15.681941,16.609367,3.601639,8369408
1987-02-23,16.609367,16.609367,15.850564,16.272121,3.528509,4928152
1987-03-02,16.328329,16.328329,15.878667,16.075394,3.485850,4738232
1987-03-09,16.019188,16.047291,15.850564,15.906771,3.449283,5346690
1987-03-16,15.906771,15.962979,15.513318,15.850564,3.437095,10523920
1987-03-23,15.794356,16.159706,15.513318,15.541421,3.370059,10706724
1987-03-30,15.232279,15.457110,14.782618,15.457110,3.397393,8405436
1987-04-06,15.400902,15.457110,14.445372,14.557787,3.199726,5693618
1987-04-13,14.529683,14.726410,13.827087,14.389164,3.162666,9691293
1987-04-20,14.473476,14.923137,14.192437,14.276749,3.137956,8228414
1987-04-27,14.276749,15.007448,14.136230,14.866929,3.267675,7917959
1987-05-04,14.866929,15.176072,14.389164,14.585891,3.205905,5079378
1987-05-11,14.698306,14.923137,14.389164,14.501579,3.187374,4389970
1987-05-18,14.445372,14.557787,13.827087,14.164333,3.113249,6411936
1987-05-25,14.445372,15.176072,13.995710,15.007448,3.298560,5220373
1987-06-01,15.063656,15.288487,14.838825,15.260383,3.354155,4174252
1987-06-08,15.232279,15.569525,15.035552,15.513318,3.409748,6333655
1987-06-15,15.625733,16.047291,15.541421,16.019188,3.520935,6620092
1987-06-22,16.019188,16.244017,15.541421,15.653837,3.440634,9832734
1987-06-29,15.625733,15.738148,15.176072,15.372798,3.424929,3499523
1987-07-06,15.400902,15.485214,14.895033,15.147968,3.374837,5854629
1987-07-13,15.063656,15.063656,14.585891,14.979345,3.337270,4193822
1987-07-20,14.838825,15.063656,14.473476,14.726410,3.280919,5418299
1987-07-27,14.726410,15.513318,14.670202,15.344695,3.418667,8930721
1987-08-03,15.344695,15.991083,15.147968,15.962979,3.556415,7910396
1987-08-10,15.906771,17.087132,15.878667,16.721783,3.725470,11262697
1987-08-17,16.918509,17.255754,16.637470,17.171444,3.825651,6663681
1987-08-24,17.143339,17.396275,16.581263,16.581263,3.694165,5992064
1987-08-31,16.637470,17.199549,16.215914,16.581263,3.694165,7422475
1987-09-07,16.300224,16.806093,16.131601,16.665575,3.712947,6851378
1987-09-14,16.806093,17.087132,16.637470,16.777990,3.737993,6552041
1987-09-21,16.834198,17.874041,16.749886,17.761623,3.957136,13044483
1987-09-28,17.705418,17.930246,17.115236,17.368172,3.917003,7374438
1987-10-05,17.255754,17.340067,16.946613,17.115236,3.859961,5552178
1987-10-12,17.115236,17.874041,16.496952,16.496952,3.720521,8504622
1987-10-19,15.063656,17.311962,13.602257,16.806093,3.790239,18949815
1987-10-26,16.637470,16.862303,15.625733,16.215914,3.657137,10916214
1987-11-02,16.019188,16.806093,15.962979,16.272121,3.669814,8234641
1987-11-09,16.075394,16.075394,15.429006,15.597629,3.517697,5413852
1987-11-16,15.541421,15.653837,15.063656,15.513318,3.498683,6081910
1987-11-23,15.400902,15.653837,15.119864,15.176072,3.422624,3161045
1987-11-30,14.838825,15.063656,14.361060,14.613995,3.295858,7334409
1987-12-07,14.613995,14.810722,14.389164,14.529683,3.276847,6151296
1987-12-14,14.557787,15.710044,14.501579,15.710044,3.543051,7032403
1987-12-21,15.710044,15.766252,14.782618,14.838825,3.346566,16458162
1987-12-28,14.670202,14.838825,14.248645,14.613995,3.342192,5835057
1988-01-04,14.557787,15.625733,13.995710,14.220541,3.252210,6048551
1988-01-11,14.276749,15.597629,14.276749,15.597629,3.567147,7345083
1988-01-18,15.541421,15.541421,14.557787,15.372798,3.515729,4608802
1988-01-25,15.429006,16.356434,15.344695,16.356434,3.740685,7215207
1988-02-01,16.412640,16.496952,15.991083,16.159706,3.695694,6884736
1988-02-08,16.103498,16.525057,15.991083,16.384537,3.747113,3806420
1988-02-15,16.356434,16.356434,15.625733,15.962979,3.650702,5125190
1988-02-22,15.850564,16.159706,15.569525,15.962979,3.650702,4562989
1988-02-29,15.962979,16.300224,15.625733,15.766252,3.605712,5803478
1988-03-07,15.738148,15.822460,15.176072,15.457110,3.535010,4529185
1988-03-14,15.400902,16.131601,15.400902,15.962979,3.650702,6230022
1988-03-21,15.794356,15.878667,15.063656,15.091760,3.451457,4982860
1988-03-28,14.951241,15.147968,14.613995,14.866929,3.450773,6208228
1988-04-04,14.810722,15.569525,14.726410,15.513318,3.600808,4846758
1988-04-11,15.457110,15.513318,14.585891,14.979345,3.476868,4224957
1988-04-18,14.838825,14.951241,14.417268,14.810722,3.437727,4082627
1988-04-25,14.951241,15.260383,14.895033,15.147968,3.516006,3903382
1988-05-02,15.176072,15.260383,14.613995,14.613995,3.392064,3920729
1988-05-09,14.670202,15.176072,14.613995,15.035552,3.489912,3047182
1988-05-16,15.035552,15.260383,14.613995,15.063656,3.496435,3725026
1988-05-23,15.119864,15.597629,14.979345,15.485214,3.594286,3788184
1988-05-30,15.429006,16.412640,15.429006,16.131601,3.744317,6611643
1988-06-06,16.047291,16.553160,15.850564,16.244017,3.770410,4995758
1988-06-13,16.300224,16.637470,15.962979,16.300224,3.783457,6596075
1988-06-20,16.215914,16.749886,16.075394,16.244017,3.770410,8269334
1988-06-27,16.131601,16.328329,15.850564,16.019188,3.770282,7116466
1988-07-04,16.047291,16.468847,15.681941,15.738148,3.704135,3679213
1988-07-11,15.738148,15.906771,15.625733,15.822460,3.723980,4236967
1988-07-18,15.681941,15.934875,15.344695,15.400902,3.624762,4082184
1988-07-25,15.372798,15.991083,15.344695,15.991083,3.763668,4447792
1988-08-01,16.019188,16.244017,15.738148,16.047291,3.776896,4237410
1988-08-08,15.991083,16.159706,15.344695,15.597629,3.671064,4313022
1988-08-15,15.541421,15.710044,15.316591,15.513318,3.651220,4134668
1988-08-22,15.569525,15.681941,15.372798,15.457110,3.637993,3321610
1988-08-29,15.429006,15.794356,15.232279,15.738148,3.704135,4350385
1988-09-05,15.766252,15.991083,15.625733,15.962979,3.757054,3048072
1988-09-12,15.962979,16.187811,15.794356,16.159706,3.803353,4736897
1988-09-19,16.047291,16.159706,15.906771,16.103498,3.790126,6537364
1988-09-26,15.850564,16.356434,15.738148,16.187811,3.809969,17869447
1988-10-03,16.187811,16.581263,15.962979,16.553160,3.952241,4772925
1988-10-10,16.496952,16.553160,16.047291,16.244017,3.878431,3805531
1988-10-17,16.187811,16.609367,15.962979,16.609367,3.965661,3980774
1988-10-24,16.553160,16.665575,16.187811,16.384537,3.911980,3418573
1988-10-31,16.244017,16.609367,16.215914,16.272121,3.885140,4956618
1988-11-07,16.215914,16.300224,15.934875,15.962979,3.811330,3815316
1988-11-14,16.019188,16.019188,15.625733,15.850564,3.784489,4705762
1988-11-21,15.794356,15.962979,15.625733,15.738148,3.757647,2427159
1988-11-28,15.681941,15.934875,15.653837,15.850564,3.784489,3390996
1988-12-05,15.850564,16.468847,15.794356,16.412640,3.918690,4195158
1988-12-12,16.384537,16.609367,16.272121,16.496952,3.938820,5530383
1988-12-19,16.440744,16.553160,15.906771,16.019188,3.824750,17023031
1988-12-26,15.962979,16.075394,15.878667,15.991083,3.873100,3319386
1989-01-02,15.906771,15.934875,15.597629,15.850564,3.839065,3488403
1989-01-09,15.794356,15.934875,15.681941,15.738148,3.811836,3683660
1989-01-16,15.738148,16.272121,15.738148,16.159706,3.913940,3980329
1989-01-23,16.187811,17.030926,16.075394,16.946613,4.104533,5431642
1989-01-30,16.946613,16.974716,16.581263,16.609367,4.022850,5271522
1989-02-06,16.609367,16.918509,16.412640,16.749886,4.056883,5582424
1989-02-13,16.693680,17.002821,16.665575,16.918509,4.097725,4698201
1989-02-20,16.890406,16.890406,16.384537,16.384537,3.968395,3411456
1989-02-27,16.300224,16.525057,16.272121,16.412640,3.975202,4435337
1989-03-06,16.412640,16.834198,16.384537,16.777990,4.063693,7295267
1989-03-13,16.777990,17.002821,16.665575,16.806093,4.070497,5521043
1989-03-20,16.721783,16.946613,16.637470,16.834198,4.077306,2373786
1989-03-27,16.806093,17.171444,16.749886,17.143339,4.152179,3427469
1989-04-03,17.143339,17.311962,16.834198,17.087132,4.138568,7228995
1989-04-10,17.059029,17.283859,16.918509,17.283859,4.246985,4132443
1989-04-17,17.199549,17.902143,17.171444,17.845936,4.385097,6062339
1989-04-24,17.902143,18.773363,17.845936,18.745258,4.606081,5113625
1989-05-01,18.717155,18.745258,18.183182,18.323702,4.502494,5627790
1989-05-08,18.211287,18.885778,18.126974,18.885778,4.640607,5166109
1989-05-15,18.998194,19.728893,18.632843,19.588373,4.813247,5333791
1989-05-22,19.813204,19.841309,19.307335,19.700788,4.840872,4860991
1989-05-29,19.785101,20.066139,19.335440,19.981827,4.909926,2873717
1989-06-05,19.925619,20.768736,19.785101,20.262865,4.978985,5352473
1989-06-12,20.234762,20.234762,19.166817,19.560270,4.806342,7689342
1989-06-19,19.532166,20.459593,19.391647,20.459593,5.027324,4993980
1989-06-26,20.347178,20.459593,19.391647,19.672686,4.833964,6090360
1989-07-03,19.532166,20.206657,19.447855,20.066139,4.930644,5199913
1989-07-10,20.122347,20.515800,20.066139,20.347178,5.063358,6816686
1989-07-17,20.290970,20.796839,20.178555,20.515800,5.105316,6792667
1989-07-24,20.403385,21.190292,20.262865,21.105982,5.252182,5210588
1989-07-31,21.049772,22.202030,21.021669,21.611851,5.378070,5974273
1989-08-07,21.611851,22.370653,21.387018,21.443228,5.336106,5611778
1989-08-14,21.387018,21.808577,21.190292,21.808577,5.427024,3953642
1989-08-21,21.808577,22.258238,21.358915,22.117720,5.503952,4291674
1989-08-28,22.061510,22.230133,21.611851,22.202030,5.524934,3276243
1989-09-04,22.145823,22.286343,21.639954,21.808577,5.427024,2879945
1989-09-11,21.864784,21.920992,21.415123,21.836681,5.434015,9280317
1989-09-18,21.780474,22.258238,21.780474,22.258238,5.538917,5839061
1989-09-25,22.173927,22.567381,21.920992,22.426861,5.580882,4658172
1989-10-02,22.426861,23.213770,22.230133,23.101353,5.748726,7570585
1989-10-09,23.073250,23.522911,21.808577,21.920992,5.515824,5626456
1989-10-16,21.808577,22.932730,21.696161,22.932730,5.770401,7475848
1989-10-23,22.932730,23.017042,22.286343,22.454966,5.650184,7450496
1989-10-30,22.398758,23.213770,22.398758,22.932730,5.770401,6334989
1989-11-06,22.876522,23.185665,22.736004,22.932730,5.770401,4070618
1989-11-13,22.932730,23.354288,22.848419,23.241873,5.848185,4211614
1989-11-20,23.185665,23.241873,22.876522,23.101353,5.812826,2612632
1989-11-27,23.073250,24.028780,22.848419,23.944468,6.024974,4329480
1989-12-04,23.944468,24.056885,23.775845,23.972572,6.032046,2288833
1989-12-11,23.888262,25.237246,23.888262,25.181038,6.336126,5580200
1989-12-18,25.068623,25.068623,23.972572,24.534649,6.173478,6165083
1989-12-25,24.478441,25.237246,24.281713,25.012415,6.293694,2197654
1990-01-01,25.124830,25.686907,23.832052,24.028780,6.046190,5262182
1990-01-08,23.832052,24.281713,22.033407,22.033407,5.598244,7570141
1990-01-15,22.033407,22.454966,21.724264,22.202030,5.641089,8601138
1990-01-22,21.977200,22.145823,21.105982,21.330812,5.419731,7652869
1990-01-29,21.387018,22.202030,21.218395,22.005304,5.591104,5875977
1990-02-05,21.836681,21.864784,20.543903,20.824944,5.291201,4699537
1990-02-12,20.768736,20.824944,20.347178,20.459593,5.198370,3599153
1990-02-19,20.178555,20.178555,19.335440,19.532166,4.962730,5493468
1990-02-26,19.532166,20.572008,19.532166,20.515800,5.212650,4203609
1990-03-05,20.515800,21.162189,20.431490,20.881149,5.305479,4624814
1990-03-12,20.824944,20.965462,19.728893,20.459593,5.198370,5183011
1990-03-19,20.431490,20.684423,20.094242,20.600113,5.234074,4292119
1990-03-26,20.768736,21.415123,20.572008,21.218395,5.391167,4581670
1990-04-02,21.077877,21.864784,21.049772,21.274605,5.405450,5068703
1990-04-09,21.077877,21.696161,21.077877,21.639954,5.566076,3799748
1990-04-16,21.696161,22.145823,21.302708,21.471331,5.522704,4909916
1990-04-23,21.443228,21.471331,20.796839,20.853046,5.363670,2584611
1990-04-30,20.853046,22.033407,20.740631,21.977200,5.652819,4497607
1990-05-07,22.033407,23.269976,21.920992,23.213770,5.970882,4774259
1990-05-14,23.213770,24.169298,23.157560,23.888262,6.144367,4139337
1990-05-21,23.719639,24.056885,22.932730,22.932730,5.898595,3088991
1990-05-28,22.932730,23.775845,22.932730,23.382393,6.014250,2183199
1990-06-04,23.382393,23.775845,22.932730,23.045147,5.927508,2599734
1990-06-11,23.045147,23.775845,22.820314,22.988937,5.913048,3807531
1990-06-18,22.932730,23.045147,21.583746,21.977200,5.652819,3466831
1990-06-25,22.089615,22.651691,21.864784,22.314445,5.739563,3082764
1990-07-02,22.314445,22.820314,21.696161,21.752369,5.594989,3479062
1990-07-09,21.808577,21.808577,20.290970,20.965462,5.456017,5635129
1990-07-16,21.077877,21.358915,20.178555,21.077877,5.485271,5059362
1990-07-23,20.965462,21.415123,20.234762,20.853046,5.426761,3785292
1990-07-30,20.796839,22.595484,20.572008,21.696161,5.646170,4658394
1990-08-06,20.572008,21.302708,20.403385,20.572008,5.353625,3782624
1990-08-13,20.572008,21.134085,20.122347,20.290970,5.280489,3165271
1990-08-20,20.234762,20.628216,17.761623,18.042664,4.695391,4601684
1990-08-27,19.335440,19.560270,18.267492,19.223024,5.002566,3973213
1990-09-03,18.941986,19.672686,18.379910,19.279232,5.017195,2201656
1990-09-10,19.672686,20.234762,18.098869,20.122347,5.236606,3642742
1990-09-17,20.009932,20.853046,19.897516,20.796839,5.412130,5132306
1990-09-24,20.740631,21.471331,20.234762,21.246500,5.529155,3620058
1990-10-01,21.302708,22.426861,21.021669,21.527538,5.602289,6083467
1990-10-08,21.583746,21.920992,20.684423,21.471331,5.654895,4930599
1990-10-15,21.808577,23.607222,21.752369,23.382393,6.158211,7192524
1990-10-22,23.382393,23.775845,22.145823,22.370653,5.891750,4941940
1990-10-29,22.314445,23.888262,22.258238,23.719639,6.247032,7033071
1990-11-05,23.719639,24.056885,22.370653,23.832052,6.276635,4176253
1990-11-12,23.944468,24.506544,23.438599,23.832052,6.276635,4649054
1990-11-19,24.056885,24.113091,23.607222,23.888262,6.291442,2425381
1990-11-26,23.775845,24.506544,23.494806,24.450336,6.439470,3386548
1990-12-03,24.506544,25.181038,24.281713,25.012415,6.587507,3195961
1990-12-10,24.900000,25.293453,24.562754,24.731377,6.513493,3958978
1990-12-17,24.618959,25.293453,24.562754,25.068623,6.602311,4740678
1990-12-24,24.900000,25.012415,23.944468,24.225508,6.380261,1694831
1990-12-31,24.169298,24.225508,22.820314,22.820314,6.010174,2802999
1991-01-07,22.595484,22.707899,21.583746,22.426861,5.974174,3663869
1991-01-14,22.033407,23.944468,21.752369,23.944468,6.378439,4833414
1991-01-21,23.775845,24.337921,21.415123,21.920992,5.839418,5218148
1991-01-28,21.977200,22.202030,21.415123,21.583746,5.749581,4409985
1991-02-04,21.583746,22.820314,21.527538,22.651691,6.034065,5045798
1991-02-11,22.595484,23.663429,22.595484,22.876522,6.093959,5422080
1991-02-18,22.820314,22.820314,21.752369,21.864784,5.824450,3160378
1991-02-25,22.145823,22.202030,21.639954,21.977200,5.854390,4986864
1991-03-04,22.033407,22.145823,21.246500,21.752369,5.794498,6224907
1991-03-11,21.696161,21.920992,21.021669,21.527538,5.734608,6436622
1991-03-18,21.696161,22.651691,21.583746,22.483068,5.989148,5348914
1991-03-25,22.539276,23.382393,22.483068,23.101353,6.153847,2632648
1991-04-01,22.988937,23.719639,22.370653,22.370653,5.959198,4955062
1991-04-08,22.426861,22.876522,21.920992,22.876522,6.169245,3835552
1991-04-15,22.932730,22.932730,21.639954,21.864784,5.896402,4790717
1991-04-22,21.808577,22.202030,21.302708,21.639954,5.835769,3192403
1991-04-29,21.696161,22.651691,21.583746,21.864784,5.896402,4472253
1991-05-06,21.752369,22.089615,20.178555,20.459593,5.517456,5438537
1991-05-13,20.628216,21.358915,20.459593,21.190292,5.714509,6008967
1991-05-20,21.190292,21.190292,20.515800,20.572008,5.547771,3007151
1991-05-27,20.684423,21.471331,20.515800,21.190292,5.714509,3670985
1991-06-03,21.134085,21.134085,19.897516,20.066139,5.411349,5156324
1991-06-10,20.122347,21.021669,19.841309,21.021669,5.669036,3957201
1991-06-17,20.909254,21.021669,20.178555,20.684423,5.578085,3863575
1991-06-24,20.515800,21.246500,20.403385,21.246500,5.729668,4771369
1991-07-01,21.639954,22.033407,20.684423,21.021669,5.669036,2861709
1991-07-08,20.909254,21.358915,20.740631,20.909254,5.713907,3292256
1991-07-15,20.965462,21.696161,20.684423,21.696161,5.928945,3019383
1991-07-22,21.808577,22.202030,21.415123,21.808577,5.959668,3609604
1991-07-29,21.808577,22.033407,21.077877,21.246500,5.806068,2883502
1991-08-05,21.134085,21.808577,20.796839,21.415123,5.852145,3639182
1991-08-12,21.415123,21.639954,20.515800,20.853046,5.698546,3664535
1991-08-19,20.347178,22.145823,20.290970,22.145823,6.051827,4253201
1991-08-26,22.033407,22.651691,21.864784,22.426861,6.128628,2713819
1991-09-02,22.426861,22.764107,21.920992,21.977200,6.005748,2991584
1991-09-09,21.977200,22.089615,21.527538,21.808577,5.959668,2805890
1991-09-16,21.696161,21.920992,21.358915,21.471331,5.867511,4344380
1991-09-23,21.415123,21.611851,20.178555,20.347178,5.560307,6894299
1991-09-30,20.347178,20.572008,19.391647,19.447855,5.314546,4935937
1991-10-07,19.560270,20.009932,19.335440,19.953724,5.530431,4865661
1991-10-14,19.953724,20.459593,19.841309,20.290970,5.623901,5270188
1991-10-21,20.290970,20.347178,19.841309,20.066139,5.561587,4060389
1991-10-28,20.122347,21.246500,20.066139,20.909254,5.795266,4628149
1991-11-04,20.796839,21.134085,20.459593,20.796839,5.764111,4009907
1991-11-11,20.796839,21.134085,20.290970,20.290970,5.623901,3665647
1991-11-18,20.347178,20.684423,20.122347,20.290970,5.623901,6288954
1991-11-25,20.290970,20.403385,20.066139,20.403385,5.655059,3690111
1991-12-02,20.234762,20.515800,20.066139,20.290970,5.623901,3811757
1991-12-09,20.459593,21.527538,20.403385,21.415123,5.935475,5350916
1991-12-16,21.415123,22.145823,21.246500,21.583746,5.982212,7065761
1991-12-23,21.583746,21.808577,21.134085,21.190292,5.873163,4158685
1991-12-30,21.077877,22.033407,20.965462,21.808577,6.044527,7333074
1992-01-06,21.583746,21.639954,20.796839,21.021669,5.826426,7176511
1992-01-13,20.684423,21.021669,20.290970,20.572008,5.776834,6504005
1992-01-20,20.572008,21.471331,20.403385,21.471331,6.029372,4918811
1992-01-27,21.415123,21.471331,20.515800,20.740631,5.824188,5225042
1992-02-03,20.853046,20.909254,19.785101,20.009932,5.618999,5956705
1992-02-10,20.178555,20.572008,19.897516,20.066139,5.634783,4982860
1992-02-17,20.066139,20.178555,19.447855,19.504063,5.476946,5038235
1992-02-24,19.504063,19.953724,19.391647,19.560270,5.492731,5989618
1992-03-02,19.504063,19.616478,18.773363,18.998194,5.334895,6305634
1992-03-09,19.054401,19.335440,18.941986,19.054401,5.350676,5246170
1992-03-16,18.941986,19.054401,18.660948,18.998194,5.334895,6366124
1992-03-23,18.998194,19.054401,18.548532,18.604740,5.224408,5764560
1992-03-30,18.660948,18.773363,18.436117,18.548532,5.208622,7482742
1992-04-06,18.323702,18.604740,18.098869,18.548532,5.208622,9879434
1992-04-13,18.604740,19.335440,18.436117,19.223024,5.484447,6075683
1992-04-20,19.166817,19.841309,18.941986,19.728893,5.628777,7635301
1992-04-27,19.728893,20.066139,19.504063,19.953724,5.692923,7412466
1992-05-04,20.009932,20.234762,19.391647,19.560270,5.580667,8537537
1992-05-11,19.560270,19.672686,19.447855,19.560270,5.580667,6543368
1992-05-18,19.560270,20.009932,19.504063,19.560270,5.580667,5796585
1992-05-25,19.560270,19.672686,19.054401,19.391647,5.532556,4803169
1992-06-01,19.391647,19.728893,19.279232,19.447855,5.548594,4433558
1992-06-08,19.447855,19.897516,19.447855,19.841309,5.660848,3740815
1992-06-15,19.841309,20.178555,19.728893,20.122347,5.741034,6612754
1992-06-22,20.009932,20.122347,19.897516,20.009932,5.708957,3378542
1992-06-29,20.009932,20.234762,20.009932,20.122347,5.741034,4525627
1992-07-06,19.897516,21.077877,19.897516,20.965462,5.981573,8687648
1992-07-13,21.021669,21.302708,20.965462,21.302708,6.167376,5232604
1992-07-20,21.077877,21.471331,20.909254,21.021669,6.086011,5834390
1992-07-27,21.077877,21.527538,21.021669,21.358915,6.183648,5475231
1992-08-03,21.302708,21.639954,21.190292,21.302708,6.167376,4350385
1992-08-10,21.190292,21.864784,21.190292,21.864784,6.330105,3756383
1992-08-17,21.808577,22.370653,21.808577,22.258238,6.444014,7542120
1992-08-24,22.033407,22.145823,21.639954,21.808577,6.313835,4737565
1992-08-31,21.808577,22.145823,21.696161,22.089615,6.395196,4369954
1992-09-07,22.033407,22.202030,21.864784,21.864784,6.330105,3306711
1992-09-14,21.864784,21.864784,21.415123,21.752369,6.297562,6793112
1992-09-21,21.696161,21.752369,21.415123,21.639954,6.265013,6981253
1992-09-28,21.527538,21.977200,21.527538,21.696161,6.281286,5964266
1992-10-05,21.246500,21.246500,20.628216,20.796839,6.020922,9207818
1992-10-12,20.796839,21.527538,20.796839,21.471331,6.301079,4892793
1992-10-19,21.358915,21.583746,20.628216,20.740631,6.086648,5111180
1992-10-26,20.740631,21.527538,20.684423,21.415123,6.284586,3790852
1992-11-02,21.302708,21.527538,20.290970,20.403385,5.987678,4663954
1992-11-09,20.403385,20.628216,20.009932,20.347178,5.971180,6336101
1992-11-16,20.403385,21.527538,20.234762,21.471331,6.301079,6396147
1992-11-23,21.471331,21.696161,21.190292,21.190292,6.218609,2106695
1992-11-30,21.302708,21.583746,21.021669,21.302708,6.251596,4224735
1992-12-07,21.415123,22.370653,21.302708,22.370653,6.565001,4140895
1992-12-14,22.258238,23.438599,22.145823,23.326183,6.845413,7653760
1992-12-21,23.382393,24.225508,23.269976,23.832052,6.993869,3435919
1992-12-28,23.775845,23.775845,22.988937,23.045147,6.762938,4078401
1993-01-04,23.157560,23.269976,22.314445,22.370653,6.565001,6024979
1993-01-11,22.370653,24.113091,22.370653,23.269976,6.915997,7273917
1993-01-18,23.269976,24.169298,22.932730,24.056885,7.149871,6087247
1993-01-25,24.056885,24.113091,22.876522,23.213770,6.899293,5221930
1993-02-01,23.213770,24.450336,23.213770,23.775845,7.066344,4512284
1993-02-08,23.663429,24.450336,23.494806,24.337921,7.233398,3545557
1993-02-15,24.281713,24.843790,23.663429,24.787582,7.367037,5299766
1993-02-22,24.787582,25.518284,24.618959,25.012415,7.433862,5037346
1993-03-01,24.787582,25.237246,24.562754,24.618959,7.316927,3546891
1993-03-08,24.618959,25.012415,23.382393,23.607222,7.016229,7885268
1993-03-15,23.551016,24.113091,23.551016,23.888262,7.099756,5556181
