Date,Open,High,Low,Close,Adj Close,Volume
2008-06-30,34.400002,36.459999,29.940001,30.219999,25.038698,10430050
2008-07-07,30.200001,32.360001,30.000000,30.900000,25.602112,6329100
2008-07-14,31.200001,32.560001,28.240000,30.400000,25.187838,6021800
2008-07-21,30.420000,32.599998,30.100000,31.959999,26.480371,4860650
2008-07-28,31.980000,33.779999,30.740000,33.259998,27.557482,2944200
2008-08-04,33.080002,35.860001,32.840000,34.500000,28.584883,4455750
2008-08-11,34.439999,36.599998,33.660000,34.980000,28.982584,3109450
2008-08-18,34.939999,35.279999,32.419998,34.700001,28.750591,3748850
2008-08-25,34.599998,34.980000,32.840000,33.740002,27.955187,2440250
2008-09-01,34.180000,35.700001,33.380001,33.500000,27.756334,4779350
2008-09-08,34.480000,35.919998,33.840000,35.779999,29.645422,4164800
2008-09-15,34.540001,35.799999,30.240000,33.860001,28.054611,7359650
2008-09-22,33.380001,34.000000,27.600000,27.799999,23.033615,5760200
2008-09-29,27.299999,31.340000,25.100000,29.240000,24.226723,7555100
2008-10-06,30.440001,33.000000,22.240000,26.059999,21.591942,13404050
2008-10-13,27.000000,30.000000,24.459999,27.160000,22.503344,6935600
2008-10-20,28.500000,30.059999,25.000000,25.459999,21.094814,6214450
2008-10-27,24.740000,28.860001,24.200001,27.480000,22.768480,6589050
2008-11-03,27.459999,30.000000,25.799999,27.000000,22.370777,8358250
2008-11-10,27.780001,27.780001,21.100000,23.540001,19.504004,6933000
2008-11-17,25.040001,25.040001,20.459999,22.200001,18.393751,6339600
2008-11-24,22.940001,29.400000,22.100000,29.280001,24.259865,5319800
2008-12-01,28.760000,30.799999,26.379999,30.780001,25.502686,6336500
2008-12-08,30.940001,32.040001,29.059999,29.660000,24.574713,7052600
2008-12-15,30.219999,32.540001,28.500000,31.360001,25.983244,5757950
2008-12-22,31.400000,31.400000,28.180000,28.660000,23.746166,2841350
2008-12-29,28.660000,29.959999,28.040001,29.719999,24.624426,4695150
2009-01-05,29.799999,35.660000,29.520000,34.500000,28.584883,12935000
2009-01-12,34.400002,34.459999,25.840000,27.080000,22.437061,11702450
2009-01-19,27.200001,28.400000,25.000000,25.559999,21.177668,8036300
2009-01-26,24.240000,29.020000,24.240000,27.180000,22.519917,7868900
2009-02-02,26.780001,30.400000,26.240000,29.860001,24.740423,7681900
2009-02-09,29.980000,31.040001,27.559999,29.299999,24.276436,6676200
2009-02-16,28.420000,28.559999,21.260000,25.000000,20.713682,8264250
2009-02-23,25.500000,30.000000,23.520000,29.000000,24.027872,15495350
2009-03-02,28.700001,29.559999,26.219999,28.719999,23.795877,9721700
2009-03-09,27.700001,33.799999,27.660000,33.700001,27.922045,11061250
2009-03-16,33.139999,34.860001,31.780001,33.259998,27.557482,6347600
2009-03-23,33.419998,36.200001,33.419998,35.040001,29.032299,7723900
2009-03-30,34.540001,37.959999,33.439999,36.660000,30.374544,9706250
2009-04-06,36.360001,36.360001,33.119999,34.439999,28.535168,6385350
2009-04-13,34.200001,34.980000,32.680000,33.160000,27.474628,3885150
2009-04-20,32.939999,33.320000,31.400000,32.200001,26.679224,4225550
2009-04-27,31.700001,34.740002,31.700001,34.099998,28.253462,5957200
2009-05-04,34.560001,37.700001,33.220001,34.740002,28.783735,7379600
2009-05-11,34.119999,35.360001,32.680000,33.459999,27.723192,4131850
2009-05-18,33.700001,36.000000,32.980000,33.439999,27.706621,6559800
2009-05-25,33.340000,34.799999,33.200001,34.259998,28.386028,5859100
2009-06-01,34.480000,35.119999,27.980000,28.320000,23.464458,11409400
2009-06-08,28.320000,30.480000,26.580000,29.620001,24.541573,10739300
2009-06-15,29.500000,29.500000,27.459999,27.719999,22.967331,6610950
2009-06-22,27.280001,30.500000,26.700001,29.340000,24.309578,16857950
2009-06-29,29.680000,30.160000,24.000000,24.360001,20.183413,62308800
2009-07-06,24.320000,25.799999,23.180000,25.100000,20.796537,22632850
2009-07-13,25.639999,26.620001,24.420000,25.420000,21.061672,13890500
2009-07-20,25.520000,26.000000,24.799999,25.740000,21.326807,12091900
2009-07-27,25.500000,27.040001,22.780001,23.700001,19.636572,20606550
2009-08-03,23.980000,25.700001,16.900000,17.480000,14.483006,43922250
2009-08-10,17.780001,18.500000,17.440001,17.520000,14.516150,17733050
2009-08-17,17.040001,17.540001,15.700000,16.020000,13.273328,17613450
2009-08-24,16.200001,17.020000,15.860000,16.400000,13.588176,15404050
2009-08-31,16.280001,16.400000,15.160000,16.340000,13.538463,11990000
2009-09-07,16.600000,19.879999,16.320000,19.240000,15.941250,22816850
2009-09-14,19.000000,20.440001,18.299999,20.280001,16.802940,27563450
2009-09-21,20.200001,21.299999,18.740000,19.799999,16.405235,22103850
2009-09-28,19.900000,20.379999,16.360001,16.719999,13.853311,24325200
2009-10-05,16.860001,17.420000,15.860000,16.139999,13.372753,15356850
2009-10-12,16.240000,16.320000,14.060000,14.300000,11.848227,35794850
2009-10-19,14.340000,14.680000,12.940000,13.280000,11.003108,34337850
2009-10-26,13.580000,14.060000,12.440000,12.460000,10.323699,23628750
2009-11-02,12.600000,13.840000,11.300000,11.960000,9.909426,33894400
2009-11-09,12.000000,12.340000,11.620000,12.000000,9.942568,23672850
2009-11-16,12.040000,13.460000,11.920000,13.040000,10.804256,22609800
2009-11-23,13.120000,13.420000,12.140000,12.640000,10.472838,12072550
2009-11-30,12.580000,13.520000,12.520000,13.200000,10.936824,12595700
2009-12-07,13.240000,14.120000,13.220000,13.900000,11.516808,13818550
2009-12-14,13.880000,15.420000,13.560000,14.900000,12.345354,20603200
2009-12-21,15.700000,15.700000,14.940000,15.080000,12.494493,7274650
2009-12-28,15.080000,15.760000,15.040000,15.260000,12.643632,5403450
2010-01-04,15.480000,16.280001,13.920000,14.200000,11.765371,21534100
2010-01-11,14.140000,14.900000,12.340000,12.640000,10.472838,37090050
2010-01-18,12.600000,13.140000,11.740000,11.760000,9.743716,16542800
2010-01-25,11.940000,11.980000,11.040000,11.260000,9.329443,15564350
2010-02-01,11.320000,12.420000,11.240000,11.760000,9.743716,22041400
2010-02-08,11.720000,12.240000,11.500000,11.920000,9.876284,14087950
2010-02-15,12.100000,12.700000,12.060000,12.620000,10.456266,7078100
2010-02-22,12.720000,13.520000,12.140000,12.340000,10.224274,20691950
2010-03-01,12.480000,12.920000,11.980000,12.760000,10.572264,16227850
2010-03-08,12.840000,13.600000,12.740000,13.380000,11.085963,11095150
2010-03-15,13.340000,14.120000,13.200000,14.100000,11.682517,10087200
2010-03-22,14.000000,14.500000,13.660000,13.860000,11.483665,11019300
2010-03-29,13.860000,14.520000,13.840000,14.420000,11.947652,7191550
2010-04-05,14.480000,14.920000,14.160000,14.700000,12.179646,12587300
2010-04-12,15.000000,15.660000,14.880000,14.940000,12.378496,17245050
2010-04-19,14.940000,15.640000,14.660000,15.640000,12.958480,10417150
2010-04-26,15.720000,15.980000,15.060000,15.260000,12.643632,14560500
2010-05-03,15.460000,18.139999,14.240000,14.300000,11.848227,39895700
2010-05-10,15.300000,17.799999,15.120000,17.440001,14.449865,32877850
2010-05-17,17.900000,18.540001,16.360001,16.780001,13.903025,29769150
2010-05-24,16.680000,18.260000,16.020000,17.980000,14.897280,25970600
2010-05-31,17.799999,18.500000,16.740000,17.260000,14.300727,20233150
2010-06-07,17.500000,17.540001,16.240000,17.299999,14.333868,16085300
2010-06-14,17.540001,18.540001,17.379999,18.219999,15.096131,17921500
2010-06-21,18.420000,18.520000,16.740000,16.840000,13.952737,16896550
2010-06-28,16.940001,17.180000,16.320000,16.600000,13.753885,24554300
2010-07-05,16.760000,18.500000,16.480000,18.420000,15.261842,13973000
2010-07-12,18.400000,19.200001,17.540001,17.660000,14.632145,13608250
2010-07-19,17.740000,18.480000,17.240000,18.280001,15.145845,12346550
2010-07-26,18.440001,18.660000,17.500000,17.900000,14.830997,10931150
2010-08-02,18.280001,19.180000,17.120001,18.219999,15.096131,32668150
2010-08-09,18.040001,18.180000,16.500000,17.520000,14.516150,22888150
2010-08-16,17.480000,18.200001,17.420000,17.959999,14.880709,13147400
2010-08-23,18.080000,18.299999,17.360001,18.080000,14.980135,15752700
2010-08-30,17.980000,19.200001,17.520000,19.059999,15.792111,12831800
2010-09-06,18.879999,19.639999,18.620001,19.480000,16.140100,9279950
2010-09-13,19.620001,19.879999,18.639999,18.920000,15.676115,12120450
2010-09-20,19.080000,20.340000,19.000000,20.219999,16.753225,13326450
2010-09-27,20.200001,22.000000,20.160000,21.860001,18.112045,14239200
2010-10-04,21.860001,22.480000,21.480000,21.920000,18.161757,12463050
2010-10-11,21.920000,22.219999,20.760000,21.299999,17.648056,14750750
2010-10-18,21.360001,21.719999,20.860001,21.219999,17.581774,10602650
2010-10-25,21.420000,21.440001,20.520000,20.799999,17.233784,7584000
2010-11-01,20.959999,23.980000,20.719999,23.440001,19.421148,14606550
2010-11-08,23.780001,24.620001,23.420000,24.260000,20.100557,15099700
2010-11-15,23.879999,24.420000,22.340000,24.420000,20.233126,16364650
2010-11-22,24.299999,24.700001,24.020000,24.379999,20.199982,6580000
2010-11-29,24.240000,25.000000,23.840000,24.719999,20.481689,11383400
2010-12-06,24.600000,25.860001,24.400000,25.200001,20.879393,8381500
2010-12-13,25.280001,25.500000,23.940001,24.160000,20.017702,9789850
2010-12-20,25.200001,25.700001,24.799999,25.040001,20.746824,8062700
2010-12-27,24.900000,25.420000,24.700001,25.260000,20.929106,5478550
2011-01-03,25.520000,28.799999,25.340000,25.900000,21.459375,32176700
2011-01-10,25.600000,26.719999,25.540001,26.120001,21.641657,11666950
2011-01-17,26.160000,26.459999,24.840000,25.440001,21.078243,8087650
2011-01-24,25.620001,27.360001,25.340000,26.320000,21.807365,11053150
2011-01-31,26.420000,26.500000,25.299999,25.900000,21.459375,15347450
2011-02-07,26.040001,26.360001,25.360001,26.120001,21.641657,11120750
2011-02-14,26.180000,27.379999,26.100000,26.820000,22.221638,9884350
2011-02-21,26.580000,28.260000,25.500000,28.219999,23.381605,14065300
2011-02-28,28.219999,30.139999,27.940001,29.820000,24.707281,19732150
2011-03-07,30.040001,30.400000,29.440001,30.020000,24.872990,12140850
2011-03-14,29.840000,30.540001,28.620001,29.860001,24.740423,10587600
2011-03-21,31.700001,31.840000,30.639999,31.080000,25.751249,14682950
2011-03-28,31.879999,32.980000,31.240000,32.980000,27.325489,13588700
2011-04-04,33.180000,33.360001,32.520000,33.320000,27.607195,12217700
2011-04-11,33.480000,34.060001,32.720001,33.000000,27.342060,11968050
2011-04-18,32.680000,33.980000,31.760000,33.779999,27.988327,10854000
2011-04-25,33.820000,34.439999,33.160000,33.660000,27.888903,10610700
2011-05-02,33.919998,36.459999,32.799999,34.639999,28.700878,28858750
2011-05-09,34.720001,36.599998,34.480000,35.700001,29.579140,18423650
2011-05-16,35.520000,37.580002,35.099998,35.459999,29.380287,18704950
2011-05-23,35.040001,37.080002,34.840000,36.320000,30.092838,13276350
2011-05-30,36.720001,37.040001,34.980000,35.119999,29.098579,14353300
2011-06-06,34.299999,34.820000,32.540001,32.639999,27.043783,12540650
2011-06-13,32.619999,33.220001,31.459999,32.040001,26.546656,10548050
2011-06-20,31.980000,33.580002,31.680000,33.320000,27.607195,11790400
2011-06-27,33.220001,35.680000,32.779999,35.540001,29.446571,10571450
2011-07-04,35.419998,35.480000,33.799999,34.799999,28.833445,7321800
2011-07-11,34.320000,34.740002,33.259998,33.980000,28.154037,10389500
2011-07-18,33.799999,34.779999,33.139999,34.459999,28.551739,8382800
2011-07-25,34.080002,34.200001,31.959999,32.560001,26.977501,7552700
2011-08-01,32.060001,32.520000,17.400000,19.059999,15.792111,76582250
2011-08-08,18.040001,21.120001,17.379999,20.459999,16.952078,33341150
2011-08-15,20.820000,22.420000,20.420000,20.540001,17.018362,20074100
2011-08-22,21.139999,21.820000,20.059999,21.340000,17.681200,12909100
2011-08-29,21.600000,23.080000,20.459999,20.639999,17.101215,12339150
2011-09-05,19.860001,21.600000,19.860001,20.920000,17.333210,11964400
2011-09-12,20.520000,21.400000,19.959999,20.200001,16.736656,18498450
2011-09-19,19.820000,20.600000,17.559999,18.219999,15.096131,18599750
2011-09-26,18.379999,19.360001,17.180000,17.420000,14.433294,12673900
2011-10-03,17.299999,17.860001,15.500000,15.860000,13.140759,21599800
2011-10-10,16.219999,18.459999,16.139999,18.200001,15.079561,10400850
2011-10-17,18.120001,18.900000,16.860001,18.379999,15.228699,9532100
2011-10-24,18.120001,20.059999,17.780001,17.879999,14.814425,12880500
2011-10-31,17.760000,18.100000,15.160000,17.940001,14.864139,22961450
2011-11-07,17.879999,18.100000,16.799999,17.660000,14.632145,9508900
2011-11-14,17.459999,17.840000,16.120001,16.120001,13.356183,8642150
2011-11-21,15.820000,15.980000,15.020000,15.020000,12.444780,6294350
2011-11-28,15.640000,17.080000,15.400000,16.580000,13.737314,10682800
2011-12-05,16.879999,18.080000,16.420000,16.940001,14.035592,10645850
2011-12-12,17.160000,17.500000,16.299999,16.660000,13.803597,11486550
2011-12-19,16.680000,17.040001,15.800000,16.340000,13.538463,6407350
2011-12-26,16.299999,17.500000,15.980000,17.360001,14.383581,6290600
2012-01-02,17.820000,19.020000,15.720000,16.040001,13.289900,21579800
2012-01-09,16.139999,17.200001,15.800000,16.700001,13.836740,9360350
2012-01-16,17.000000,17.980000,16.400000,17.440001,14.449865,6930100
2012-01-23,17.420000,17.980000,16.879999,17.480000,14.483006,10503450
2012-01-30,17.260000,19.299999,17.059999,18.879999,15.642972,10917950
2012-02-06,18.719999,19.639999,18.580000,19.620001,16.256098,9298300
2012-02-13,19.820000,20.879999,19.600000,20.680000,17.134357,13617950
2012-02-20,20.680000,24.340000,20.360001,24.020000,19.901707,18486400
2012-02-27,24.180000,24.299999,20.120001,21.120001,17.498920,32127200
2012-03-05,20.360001,20.520000,19.139999,20.340000,16.852652,15935400
2012-03-12,20.340000,20.420000,19.360001,20.200001,16.736656,8545300
2012-03-19,19.980000,20.340000,19.100000,19.200001,15.908109,6115500
2012-03-26,19.440001,19.660000,17.879999,18.040001,14.946994,11884100
2012-04-02,18.020000,18.620001,17.639999,17.700001,14.665288,6770900
2012-04-09,17.120001,17.480000,16.559999,16.799999,13.919594,9421850
2012-04-16,16.980000,17.120001,15.900000,16.080000,13.323041,10533900
2012-04-23,15.920000,16.200001,13.580000,14.020000,11.616234,27709800
2012-04-30,13.800000,14.740000,13.260000,13.300000,11.019679,18382450
2012-05-07,13.260000,16.900000,12.640000,14.080000,11.665946,34015750
2012-05-14,13.900000,13.920000,12.560000,12.780000,10.588834,15060400
2012-05-21,12.780000,13.320000,12.540000,13.040000,10.804256,8980550
2012-05-28,13.140000,13.200000,12.200000,12.380000,10.257416,8965250
2012-06-04,12.380000,12.980000,12.040000,12.300000,10.191132,12161150
2012-06-11,12.440000,12.560000,11.460000,11.960000,9.909426,15028350
2012-06-18,11.840000,12.020000,11.300000,11.800000,9.776858,15153900
2012-06-25,11.640000,12.400000,11.060000,12.100000,10.025423,20590500
2012-07-02,12.140000,13.260000,12.140000,12.820000,10.621976,10400050
2012-07-09,12.700000,13.300000,12.280000,12.600000,10.439696,11962450
2012-07-16,12.500000,13.420000,12.260000,12.820000,10.621976,10578150
2012-07-23,12.520000,18.320000,12.240000,18.080000,14.980135,36520300
2012-07-30,18.080000,18.299999,16.959999,17.320000,14.350439,16408950
2012-08-06,17.420000,18.059999,17.080000,18.059999,14.963564,14476300
2012-08-13,18.020000,20.260000,17.840000,20.059999,16.620659,19780650
2012-08-20,20.000000,20.360001,19.020000,19.639999,16.272669,16731200
2012-08-27,19.700001,19.719999,19.100000,19.459999,16.123529,13441300
2012-09-03,19.400000,20.520000,19.280001,19.940001,16.521235,12619650
2012-09-10,19.860001,21.600000,19.520000,21.260000,17.614916,10605500
2012-09-17,21.240000,24.959999,20.700001,23.260000,19.272011,31321650
2012-09-24,23.100000,24.700001,22.160000,23.420000,19.404577,19787300
2012-10-01,23.500000,29.020000,21.920000,25.299999,20.962246,116787050
2012-10-08,25.320000,25.980000,21.840000,23.760000,19.686283,67559850
2012-10-15,23.459999,23.600000,21.600000,21.940001,18.178328,46419300
2012-10-22,21.980000,22.260000,21.059999,21.180000,17.548632,16880050
2012-10-29,21.219999,21.219999,20.100000,20.379999,16.885794,11125050
2012-11-05,20.299999,20.580000,19.600000,20.320000,16.836081,13811100
2012-11-12,20.360001,21.719999,19.840000,21.520000,17.830338,17941800
2012-11-19,22.719999,22.799999,20.820000,21.340000,17.681200,19443150
2012-11-26,21.160000,21.420000,20.240000,21.299999,17.648056,20061600
2012-12-03,21.360001,21.799999,19.799999,21.040001,17.432636,24731700
2012-12-10,21.020000,21.040001,19.580000,20.100000,16.653801,21977750
2012-12-17,20.160000,20.219999,19.540001,19.820000,16.421806,15508450
2012-12-24,19.260000,19.840000,19.260000,19.620001,16.256098,5900850
2012-12-31,19.559999,20.020000,19.059999,19.459999,16.123529,14523350
2013-01-07,19.139999,19.719999,18.280001,19.080000,15.808682,27934750
2013-01-14,19.600000,19.600000,18.540001,18.799999,15.576689,14367050
2013-01-21,18.820000,20.180000,18.580000,19.420000,16.090389,11541050
2013-01-28,19.420000,20.200001,19.160000,19.780001,16.388666,15776750
2013-02-04,19.639999,20.000000,19.200001,19.799999,16.405235,11041500
2013-02-11,19.820000,20.920000,19.719999,20.700001,17.150930,13492650
2013-02-18,20.780001,20.840000,19.820000,19.900000,16.488091,11786100
2013-02-25,20.020000,20.180000,19.240000,19.620001,16.256098,13047750
2013-03-04,19.719999,21.740000,19.400000,21.620001,17.913193,22076750
2013-03-11,21.580000,21.620001,20.080000,20.760000,17.200642,18756800
2013-03-18,20.480000,21.340000,20.420000,21.080000,17.465776,12613850
2013-03-25,21.080000,22.080000,20.860001,21.799999,18.062330,15469500
2013-04-01,21.860001,22.780001,21.660000,22.440001,18.592602,22806300
2013-04-08,22.440001,23.600000,21.760000,23.040001,19.089731,57555700
2013-04-15,22.180000,22.620001,21.760000,22.240000,18.426891,32913300
2013-04-22,22.280001,24.120001,22.219999,23.780001,19.702856,37832400
2013-04-29,23.700001,23.980000,16.010000,17.500000,14.499578,82070750
2013-05-06,17.680000,18.670000,16.920000,18.639999,18.639999,28667900
2013-05-13,19.000000,20.049999,18.670000,19.920000,19.920000,26160400
2013-05-20,20.250000,21.219999,19.219999,20.540001,20.540001,26666700
2013-05-27,20.469999,21.870001,20.430000,21.430000,21.430000,17726400
2013-06-03,21.760000,21.969999,20.299999,21.309999,21.309999,29845600
2013-06-10,21.420000,22.969999,20.930000,22.160000,22.160000,20073500
2013-06-17,22.160000,23.290001,21.600000,22.820000,22.820000,24936400
2013-06-24,21.870001,25.020000,21.700001,24.809999,24.809999,27141900
2013-07-01,24.750000,24.870001,22.740000,23.459999,23.459999,16676300
2013-07-08,23.469999,25.049999,23.150000,24.940001,24.940001,23641000
2013-07-15,25.600000,25.719999,24.209999,24.559999,24.559999,15948100
2013-07-22,24.540001,24.719999,23.959999,24.170000,24.170000,7491500
2013-07-29,24.170000,24.740000,23.740000,24.719999,24.719999,10979800
2013-08-05,24.660000,25.900000,23.549999,25.230000,25.230000,22680900
2013-08-12,25.590000,25.700001,23.750000,23.850000,23.850000,16137200
2013-08-19,23.650000,24.180000,23.110001,23.889999,23.889999,11955400
2013-08-26,23.969999,24.059999,22.950001,23.350000,23.350000,8568100
2013-09-02,23.540001,25.010000,23.520000,24.530001,24.530001,14432000
2013-09-09,24.510000,25.740000,24.469999,24.709999,24.709999,13221100
2013-09-16,24.940001,25.340000,24.570000,24.969999,24.969999,14105200
2013-09-23,25.020000,26.660000,24.670000,26.070000,26.070000,19638900
2013-09-30,25.809999,26.770000,25.650000,26.379999,26.379999,12497100
2013-10-07,26.330000,26.350000,25.129999,26.209999,26.209999,11571500
2013-10-14,26.129999,28.129999,26.070000,27.690001,27.690001,8800200
2013-10-21,27.990000,27.990000,27.090000,27.559999,27.559999,6951500
2013-10-28,27.559999,28.250000,27.129999,27.889999,27.889999,11124300
2013-11-04,28.400000,29.500000,26.450001,27.680000,27.680000,29097400
2013-11-11,27.610001,27.950001,24.900000,26.049999,26.049999,92617300
2013-11-18,26.450001,26.799999,25.809999,26.430000,26.430000,41706300
2013-11-25,26.580000,26.580000,25.780001,26.010000,26.010000,23923400
2013-12-02,26.030001,27.059999,26.010000,26.330000,26.330000,27675800
2013-12-09,26.290001,28.190001,25.209999,27.639999,27.639999,31437100
2013-12-16,26.969999,31.129999,26.129999,31.000000,31.000000,66635500
2013-12-23,31.030001,34.099998,30.980000,33.310001,33.310001,30990300
2013-12-30,33.439999,33.779999,31.900000,32.279999,32.279999,24154300
2014-01-06,32.259998,33.919998,32.020000,33.020000,33.020000,32585100
2014-01-13,33.060001,33.560001,32.470001,32.509998,32.509998,25407400
2014-01-20,32.990002,33.500000,31.430000,31.680000,31.680000,20469400
2014-01-27,31.580000,32.459999,29.900000,30.570000,30.570000,33723100
2014-02-03,30.450001,32.000000,29.059999,30.430000,30.430000,52714500
2014-02-10,30.299999,31.420000,29.620001,31.290001,31.290001,23015900
2014-02-17,31.389999,32.480000,30.860001,32.029999,32.029999,15831800
2014-02-24,32.180000,32.700001,29.959999,30.500000,30.500000,31435600
2014-03-03,30.260000,32.400002,30.010000,30.790001,30.790001,28161200
2014-03-10,30.750000,32.169998,30.299999,31.320000,31.320000,20192700
2014-03-17,31.379999,33.080002,30.549999,32.709999,32.709999,23603500
2014-03-24,32.660000,32.950001,31.750000,32.599998,32.599998,18511100
2014-03-31,32.750000,33.689999,32.230000,32.459999,32.459999,17024400
2014-04-07,32.450001,32.490002,29.840000,30.010000,30.010000,24953100
2014-04-14,30.100000,30.870001,28.850000,30.400000,30.400000,18126500
2014-04-21,30.520000,31.430000,28.690001,29.049999,29.049999,15903800
2014-04-28,29.260000,32.320000,27.620001,32.000000,32.000000,35412100
2014-05-05,31.889999,32.279999,31.070000,31.840000,31.840000,15360500
2014-05-12,31.990000,33.770000,31.830000,33.090000,33.090000,25328600
2014-05-19,33.380001,34.000000,32.990002,33.959999,33.959999,21583500
2014-05-26,34.000000,35.500000,33.950001,34.330002,34.330002,17810300
2014-06-02,34.160000,34.950001,33.000000,33.770000,33.770000,29509000
2014-06-09,33.900002,33.980000,32.340000,32.910000,32.910000,15154600
2014-06-16,32.900002,33.299999,32.459999,33.160000,33.160000,12754200
2014-06-23,33.250000,33.490002,32.639999,33.279999,33.279999,15406900
2014-06-30,33.299999,33.790001,32.840000,33.330002,33.330002,8679600
2014-07-07,33.259998,33.880001,32.410000,33.500000,33.500000,18270300
2014-07-14,33.650002,33.650002,31.799999,32.220001,32.220001,18437200
2014-07-21,32.040001,32.090000,31.010000,31.190001,31.190001,11750100
2014-07-28,31.280001,33.750000,30.730000,33.419998,33.419998,45796900
2014-08-04,33.570000,34.549999,29.139999,29.940001,29.940001,49659100
2014-08-11,30.280001,30.280001,28.440001,29.059999,29.059999,23618600
2014-08-18,29.059999,29.750000,28.740000,29.020000,29.020000,19325800
2014-08-25,29.150000,31.370001,28.879999,30.080000,30.080000,23285900
2014-09-01,30.610001,32.029999,29.879999,30.670000,30.670000,20242000
2014-09-08,30.639999,31.299999,30.000000,30.830000,30.830000,18564700
